link,name,singer,comments_num
https://music.163.com/song?id=461858711,Favorite Colors,Taylor Bennett / Kyle / Luke Tennyson,1403
https://music.163.com/song?id=492003656,Eighteen,Tep No,1403
https://music.163.com/song?id=28466114,Worlds Apart,Seven Lions / Kerli,1403
https://music.163.com/song?id=34468552,Safe Dream,Tep No / Heather Janssen,1401
https://music.163.com/song?id=420125029,Lauren,Men I Trust,1401
https://music.163.com/song?id=1294951169,Love It If We Made It,The 1975,1401
https://music.163.com/song?id=27867942,One more,Al Bowlly,1401
https://music.163.com/song?id=523249067,Ready (Extended Mix),Bassjackers / L3N,1401
https://music.163.com/song?id=1690575,Crazy Love,Latif,1401
https://music.163.com/song?id=1313102253,I CAN'T FIND YOU,Hoaprox,1400
https://music.163.com/song?id=29747546,Post To Be,Omarion / Chris Brown / Jhene Aiko,1400
https://music.163.com/song?id=866065478,Almost Love (R3HAB Remix),Sabrina Carpenter / R3HAB,1399
https://music.163.com/song?id=433681395,Steady 1234,Vice / Jasmine Thompson / Skizzy Mars,1399
https://music.163.com/song?id=35443067,The Boogie,Outasight,1399
https://music.163.com/song?id=550124208,Antisocial,BEAUZ / Heather Sommer,1398
https://music.163.com/song?id=551335096,Fire Away,Paris & Simo / Steve Reece,1398
https://music.163.com/song?id=2747593,Black and Blue,Ingrid Michaelson,1398
https://music.163.com/song?id=478920643,Wait,Postiljonen,1398
https://music.163.com/song?id=415793340,Faster Than Light,Andreas Waldetoft / Mia Stegmar,1397
https://music.163.com/song?id=478269100,Bon Appétit (Martin Jensen Remix),Katy Perry / Martin Jensen / Migos,1397
https://music.163.com/song?id=485612104,Дисконнект,Элджей / Кравц,1397
https://music.163.com/song?id=3820072,Our Dance,Wax Tailor,1396
https://music.163.com/song?id=567145851,How (demo),Clairo,1396
https://music.163.com/song?id=31341269,Holy,PVRIS,1396
https://music.163.com/song?id=554200156,ATM,J. Cole,1396
https://music.163.com/song?id=26316469,양아치,Swings / Black Nut / Giriboy,1395
https://music.163.com/song?id=29144540,Mystery Colors,"Astronauts, etc.",1395
https://music.163.com/song?id=1329968017,별 (STAR),Chawoo / Rocky,1395
https://music.163.com/song?id=18684202,None of Dem,Robyn / Röyksopp,1394
https://music.163.com/song?id=435288271,Crossroads (Original Mix),Nicky Romero / Navarra,1394
https://music.163.com/song?id=19068549,Wasted Heart,Sennen,1392
https://music.163.com/song?id=22844951,난리나,Block B,1392
https://music.163.com/song?id=1296638034,The Jungle,Dimitri Vegas & Like Mike / Bassjackers,1391
https://music.163.com/song?id=34144936,Ghost,Halsey,1391
https://music.163.com/song?id=26199450,The Mighty Fall,Fall Out Boy / Big Sean,1391
https://music.163.com/song?id=473792999,Sad Night,Dayfly,1391
https://music.163.com/song?id=429450820,Jaguar,Dimitri Vegas & Like Mike / Ummet Ozcan,1390
https://music.163.com/song?id=19637447,Le Dernier Train,Coralie Clément,1390
https://music.163.com/song?id=29715156,Castle In The Sky,Dj Satomi,1390
https://music.163.com/song?id=4340441,Pain,Three Days Grace,1389
https://music.163.com/song?id=554375621,What if She Knows,Ellusive / Severo / Linn,1388
https://music.163.com/song?id=507585222,Needed You,ILLENIUM / Dia Frampton,1388
https://music.163.com/song?id=27046444,Our Last Night,Approaching Nirvana,1387
https://music.163.com/song?id=512621708,Touch,Kehlani,1387
https://music.163.com/song?id=1313104194,Future Inverse,Stories,1387
https://music.163.com/song?id=479441281,Legendary,Welshly Arms,1386
https://music.163.com/song?id=523248510,feelings are fatal,mxmtoon,1386
https://music.163.com/song?id=554169475,Drink About,SeeB / Dagny,1385
https://music.163.com/song?id=31370259,Hostile (Eptic Remix),SkisM / Laxx / Eptic,1385
https://music.163.com/song?id=33735860,hold tight,Break / Fade,1385
https://music.163.com/song?id=569870379,Big Words,Klaas,1384
https://music.163.com/song?id=429450172,We Were Young,Gareth Emery,1384
https://music.163.com/song?id=500684078,So Happy,Raven & Kreyn,1384
https://music.163.com/song?id=18638036,Favorite Girl,Justin Bieber,1383
https://music.163.com/song?id=461624431,Never Gonna Be,KVR,1383
https://music.163.com/song?id=448749914,Dancing in the Rain,Taylor Bennett / Donnie Trumpet / Brandon Fox / Shay Lewis,1383
https://music.163.com/song?id=441491081,Power,Little Mix,1383
https://music.163.com/song?id=16345143,Silhouettes (Original Radio Edit),Avicii,1383
https://music.163.com/song?id=29474165,Nubia,Aly & Fila,1382
https://music.163.com/song?id=517677728,Against the Current - Legends Never Die（EC Remix）,EC / Against the Current,1382
https://music.163.com/song?id=420134032,Be Good,Max Brodie / Tom Rosenthal,1382
https://music.163.com/song?id=5107150,Not Alone,Linkin Park,1382
https://music.163.com/song?id=28925189,We're Not Alone (Original Mix),Virtual Riot,1382
https://music.163.com/song?id=16854330,The Shot Heard 'Round The World (Album Version),Boys Like Girls,1381
https://music.163.com/song?id=533403169,Who's To Blame,MÖWE,1381
https://music.163.com/song?id=511364988,S.L.U.T.,Bea Miller,1381
https://music.163.com/song?id=436514179,Bitalay,али музыка,1380
https://music.163.com/song?id=399367784,Shades Of Grey (LoaX vs Aventry Remix),LoaX / Aventry / Oliver Heldens,1380
https://music.163.com/song?id=19082360,The Garden That You Planted,Sea Wolf,1380
https://music.163.com/song?id=1356009,The Stagnant Pool,Felt,1379
https://music.163.com/song?id=433681307,ｉ ｔｒｉｅｄ ｅｖｅｒｙｔｈｉｎｇ ｔｏ ｍａｋｅ ｉｔ ｗｏｒｋ． (Prod. Frander),ｔ ｅｅｎ ｐｒｅｇｎａｎｃｙ．,1379
https://music.163.com/song?id=3566864,Careless Whisper,Tamia,1377
https://music.163.com/song?id=570233265,Witching Hour,Rezz,1376
https://music.163.com/song?id=507134152,Melody (Tip Of My Tongue),Mike Williams,1376
https://music.163.com/song?id=544739236,Ain't That Why (Skytech Remix),R3hab / Krewella,1376
https://music.163.com/song?id=450224562,Ishon,Mohim,1376
https://music.163.com/song?id=1695464,Lonely In Gold,Maximilian Hecker,1376
https://music.163.com/song?id=1318519771,I Can't Do Without You,Axero / Adam Christopher,1375
https://music.163.com/song?id=530967641,Don't Talk About It,UØ / LilLy,1375
https://music.163.com/song?id=33004707,Friend,Kozoro,1374
https://music.163.com/song?id=522529062,Down On The Ground,Lutez / Tina Johnson / 2 Wasted,1374
https://music.163.com/song?id=862854264,The Edge,CARTA / Mayra,1374
https://music.163.com/song?id=866084845,Lie To Me,Steve Aoki / Ina Wroldsen,1374
https://music.163.com/song?id=26303654,Sky High,Thomas Prime,1374
https://music.163.com/song?id=484311548,Alive,XYLØ,1374
https://music.163.com/song?id=20050686,Danza Kuduro,Lucenzo,1373
https://music.163.com/song?id=461858670,20th CENTURION,$uicideboy$ / Germ,1373
https://music.163.com/song?id=28592873,Heartbreaker,Alice Russell,1373
https://music.163.com/song?id=19945732,Radioactive,Imagine Dragons,1372
https://music.163.com/song?id=493735011,My Senses,Slushii,1372
https://music.163.com/song?id=22349358,Apologize,Luke Bryan,1372
https://music.163.com/song?id=456185289,Get on My Level,SAYMYNAME / Kevin Flum,1372
https://music.163.com/song?id=4154720,Empty Streets,Late Night Alumni,1372
https://music.163.com/song?id=490595180,Hopes Up,nothing / Dashboard Confessional,1371
https://music.163.com/song?id=36509476,요란이상해,Qwala,1371
https://music.163.com/song?id=1316563030,Superficial Love,Karim Mika / Gabs,1371
https://music.163.com/song?id=464035726,Beauty and the Beast,Emma Thompson,1371
https://music.163.com/song?id=28521412,Necessary Evil,Nikki Yanofsky,1371
https://music.163.com/song?id=531181472,Everybody's Somebody,Don Diablo / Bully Songs,1371
https://music.163.com/song?id=402073018,Bang,WAVEDASH,1371
https://music.163.com/song?id=544000545,Mulholland Drive,Jake Miller,1370
https://music.163.com/song?id=454438215,depressed swerving,Yung Bruh,1370
https://music.163.com/song?id=29564556,Pow Pow (Original Mix),RG,1370
https://music.163.com/song?id=443292230,So High,I.Y.F.F.E / Thai / Wiktoria Kolosowa,1370
https://music.163.com/song?id=536545760,Wild Love,James Bay,1370
https://music.163.com/song?id=503853423,Sinners,Tommy Trash / Daisy Guttridge,1370
https://music.163.com/song?id=408332214,Get With The Program,Zomboy,1369
https://music.163.com/song?id=419485278,Milk Bath,Petite Meller,1369
https://music.163.com/song?id=18836960,What You Are,Jewel,1368
https://music.163.com/song?id=488953588,Static,CAZZETTE,1368
https://music.163.com/song?id=520521849,New Rules (Initial Talk Remix),Dua Lipa / Initial Talk,1368
https://music.163.com/song?id=460298975,POP DAT,4B / Aazar,1367
https://music.163.com/song?id=1147777,You Are My Sunshine,Chuck Berry,1367
https://music.163.com/song?id=1307398854,Want To,Dua Lipa,1367
https://music.163.com/song?id=17034876,Don't Drop Dead Juliet,Capital Lights,1367
https://music.163.com/song?id=497223143,i'm sorry,HAMPI,1366
https://music.163.com/song?id=451376020,measured to you,♰Yung Heart♰,1366
https://music.163.com/song?id=564742278,Turn It Up,Elysa / s7erre,1366
https://music.163.com/song?id=420069044,Cry (Just A Little) [A-Trak and Phantoms Remix],Phantoms / A-Trak / Bingo Players,1366
https://music.163.com/song?id=16350286,Little Bitty,Alan Jackson,1366
https://music.163.com/song?id=1311365417,No Stylist,French Montana / Drake,1366
https://music.163.com/song?id=1317068337,Wild Wild Son,Armin van Buuren / Sam Martin,1366
https://music.163.com/song?id=1301572238,Words,Steve Void / BEAUZ / Bri Tolani,1366
https://music.163.com/song?id=400581350,Afterlife,ILLENIUM / Echos,1365
https://music.163.com/song?id=436346093,A Day At The Beach,TMVC,1365
https://music.163.com/song?id=493631448,Dreams Tonite,Alvvays,1364
https://music.163.com/song?id=30903802,Voodoo (Original Mix),DVBBS / Jay Hardway,1364
https://music.163.com/song?id=495218245,Honest (SAVI Remix),The Chainsmokers / Savi,1364
https://music.163.com/song?id=33937179,Sippy Cup,Melanie Martinez,1364
https://music.163.com/song?id=493581757,Belong To You,Sabrina Claudio,1364
https://music.163.com/song?id=554097041,Sin Pijama,Becky G / Natti Natasha,1364
https://music.163.com/song?id=2639750,Miss Miss,Gregory And The Hawk,1363
https://music.163.com/song?id=416552051,This Could Be Us (Arman Cekin & Ellusive Remix),Arman Cekin / Rae Sremmurd,1362
https://music.163.com/song?id=864099739,i feel your pain,timmies / nineteen95,1362
https://music.163.com/song?id=1318522028,Maybe,Janieck / Bunt.,1362
https://music.163.com/song?id=566435263,Lynx,Brooks,1361
https://music.163.com/song?id=4120310,#11,[ingenting],1361
https://music.163.com/song?id=495909431,One More Night (Steerner Remix),End of the World / Steerner,1361
https://music.163.com/song?id=1326037333,One,Axel Johansson,1361
https://music.163.com/song?id=573673964,Make You Remember,Your Friends / Lazy Weekends,1361
https://music.163.com/song?id=460514880,Come First (Ryan Riback Remix),Ryan Riback / Terror Jr,1361
https://music.163.com/song?id=536643438,Someone that Couldn't Give (feat. Shiloh),X.X / Shiloh,1361
https://music.163.com/song?id=21022699,Love Me Or Hate Me - Remix,Lady Sovereign / Missy Elliott,1361
https://music.163.com/song?id=19394346,Same Ol',The Heavy,1360
https://music.163.com/song?id=28756328,What Cha’ Gonna Do For Me,Ned Doheny,1360
https://music.163.com/song?id=444269028,Demons Beg Me To Fly (produced by Marf Hundo),Beamon,1359
https://music.163.com/song?id=31140831,Bring The Madness (Noisestorm Remix),Excision / Pegboard Nerds,1359
https://music.163.com/song?id=29771148,The Nights (Felix Jaehn Remix),Avicii / Felix Jaehn,1359
https://music.163.com/song?id=427542115,Feel The Love (Mike Williams Remix),Janieck,1359
https://music.163.com/song?id=414980050,How To Love (Boombox Cartel Remix),Cash Cash / Sofia Reyes / Boombox Cartel,1358
https://music.163.com/song?id=33761626,Harder,Midnight,1358
https://music.163.com/song?id=1609716,Funky Beat (Sound Planet Mix) - remix,Jimmy Gomma,1358
https://music.163.com/song?id=464508830,Versace on the Floor,Madilyn Bailey,1358
https://music.163.com/song?id=434659984,a letter to the living,Color Hue / OmenXIII,1358
https://music.163.com/song?id=476323402,Shape Of U (Ed Sheeran Cover),Alison Wonderland / Naderi,1357
https://music.163.com/song?id=427542478,Bambini,Mike Williams,1356
https://music.163.com/song?id=1314126363,If You See Her,LANY,1356
https://music.163.com/song?id=448917809,Don't Ever,SoLonely,1356
https://music.163.com/song?id=452986316,alone at the party,deadbeatteen,1356
https://music.163.com/song?id=439121570,baccpakk (prod. by flamingo bill),ivan's grey,1356
https://music.163.com/song?id=28111687,내려놔 (Put It Down),Qwala / Crucial Star,1356
https://music.163.com/song?id=20707510,To Be with You,Westlife,1356
https://music.163.com/song?id=27810028,The About Time Theme,NICK LAIRD-CLOWES,1355
https://music.163.com/song?id=453185809,Waist Time,Diplo / Autoerotique,1355
https://music.163.com/song?id=34144580,Hurricane,The Royal Concept,1355
https://music.163.com/song?id=29753223,I Don't Mind,Usher / Juicy J,1355
https://music.163.com/song?id=482988029,Stay (Quintino Remix),Quintino / Zedd / Alessia Cara,1355
https://music.163.com/song?id=3243293,Forget Me Nots,Patrice Rushen,1354
https://music.163.com/song?id=17405590,What's The Difference,Dr. Dre / Eminem / Xzibit,1354
https://music.163.com/song?id=21224491,IceDream,Minnutes,1354
https://music.163.com/song?id=545414866,Playinwitme (feat. Kehlani),KYLE,1354
https://music.163.com/song?id=572950523,Balki Qolmadi,еяхат музыка,1354
https://music.163.com/song?id=435004185,Jubel (Original Mix),Klingande,1354
https://music.163.com/song?id=451372062,Hello Again,Charles Quirk,1353
https://music.163.com/song?id=469073254,Fading,Vallis Alps,1353
https://music.163.com/song?id=464225071,Cool in Love,FunkyDeDe,1353
https://music.163.com/song?id=28225846,SAME AS YOU,MisteryCircle,1353
https://music.163.com/song?id=1304402380,Bad Boy,Tungevaag & Raaban / Luana Kiara,1352
https://music.163.com/song?id=518896491,Tell Me Why I'm Waiting (Original Mix),timmies / Shiloh,1352
https://music.163.com/song?id=460628730,Lover Is A Day,cuco,1352
https://music.163.com/song?id=32063672,Roll Another,Pryde,1351
https://music.163.com/song?id=1327191580,Goodbye (Remix),Jason DeRulo / David Guetta / Nicki Minaj / Willy William / R3hab,1351
https://music.163.com/song?id=511364915,Thin,Aquilo,1350
https://music.163.com/song?id=526468470,she wonders why,dvyn. / Shiloh,1350
https://music.163.com/song?id=574662338,Only You,Cheat Codes / Little Mix,1350
https://music.163.com/song?id=570545080,imagine if,gnash,1350
https://music.163.com/song?id=490416104,Young & Dangerous,Zomboy / Kato,1350
https://music.163.com/song?id=26259935,이름이 뭐예요?,4MINUTE,1349
https://music.163.com/song?id=24309250,"Ode To A Nightingale By John Keats. Gustav Mahler-Symphony No 5 in C sharp, 4th mov, ‘Death In Venice’",Benedict Cumberbatch,1349
https://music.163.com/song?id=424262313,Gone,Afrojack / Ty Dolla $ign,1347
https://music.163.com/song?id=478269919,Audi.,smokepurpp,1347
https://music.163.com/song?id=29850136,Things I'd Do For U,Astronomyy,1347
https://music.163.com/song?id=29373188,All I Want (Manila Killa Remix),Dawn Golden,1347
https://music.163.com/song?id=517571421,u're mine,Kina / shiloh,1347
https://music.163.com/song?id=29423007,Satisfaction,Anna Lunoe,1346
https://music.163.com/song?id=29388777,No Use in Runnin',Silya & The Sailors,1346
https://music.163.com/song?id=573475299,Your Lovin',Steel Banglez / MØ / Yxng Bane,1346
https://music.163.com/song?id=440355573,THE NEXT EPISODE REMIX（Cover：San Holo / Dr.Dre / Snoop Dogg）,LA$T KING,1345
https://music.163.com/song?id=34613070,Dream (Jorgen Odegard Remix),Imagine Dragons,1345
https://music.163.com/song?id=22792637,Sepia,Link to you?,1345
https://music.163.com/song?id=539236792,I'm a Demon (Original Mix),мавлан музыка,1345
https://music.163.com/song?id=516819159,Zaboy,KEVSER,1345
https://music.163.com/song?id=557583289,Honey,Raveena,1344
https://music.163.com/song?id=404543645,Back To Sleep REMIX,Chris Brown / Usher / ZAYN,1344
https://music.163.com/song?id=1318807653,Cry Alone,Lil Peep,1344
https://music.163.com/song?id=1312710726,Where Have You Gone (Anywhere),Lucas & Steve,1344
https://music.163.com/song?id=466795335,Let Me Go,Paris Blohm / Karra,1344
https://music.163.com/song?id=1770942,Bow Chicka Wow Wow,Lil Wayne / Mike Posner,1344
https://music.163.com/song?id=427542508,Believe,Mida,1344
https://music.163.com/song?id=1294899297,I Love You So,The Walters,1343
https://music.163.com/song?id=428591512,SHOOTERS,✞H.A.F. Mafia✞,1343
https://music.163.com/song?id=27686207,Upper Echelon (feat. T.I. & 2 Chainz),Travis Scott,1343
https://music.163.com/song?id=512376405,Wavy,SAM F / TastyTreat / Sophie Rose,1343
https://music.163.com/song?id=463001968,In My Head (VIP Mix),Virtual Riot / PRXZM,1343
https://music.163.com/song?id=484730030,im in control (nilas flip),nilas / AlunaGeorge / loveboi,1342
https://music.163.com/song?id=424264380,Next To You (Barely Alive & Virtual Riot Remix),Barely Alive / Virtual Riot / LDRU,1342
https://music.163.com/song?id=554242361,Songbirds,Homecomings,1341
https://music.163.com/song?id=448316084,chasing shadows,Bethy,1341
https://music.163.com/song?id=427542103,Wolves,Fabian Mazur / Snavs,1341
https://music.163.com/song?id=423227283,What You Bout,Minty Burns / Zoey Dollaz,1341
https://music.163.com/song?id=492842011,Need It,Jay Hardway,1340
https://music.163.com/song?id=19269151,Single Tear,Tyler James,1340
https://music.163.com/song?id=470759568,Savage (NOTD Remix),NOTD / Whethan,1340
https://music.163.com/song?id=493551145,Jetlag,Brooks / Mike Williams,1340
https://music.163.com/song?id=29436385,FUNKNROLL,Prince,1340
https://music.163.com/song?id=16501064,How R U Doin?,Aqua,1340
https://music.163.com/song?id=473890899,Something About You,Chace / Yade Lauren,1340
https://music.163.com/song?id=456175959,Miles Away (Soltan Remix),Zomboy / Soltan,1339
https://music.163.com/song?id=482999516,The Weekend,SZA,1339
https://music.163.com/song?id=28949226,Break Up In a Small Town,Sam Hunt,1339
https://music.163.com/song?id=469065919,Sensei (TroyBoi Flip),TroyBoi / Lafa Taylor,1338
https://music.163.com/song?id=445666815,Madness,Ruelle,1338
https://music.163.com/song?id=485992046,Hallow Fate,Gin Wigmore,1338
https://music.163.com/song?id=1317424407,Yesterday,Virginia To Vegas,1338
https://music.163.com/song?id=21935144,When Mac Was Swimming,The Innocence Mission,1337
https://music.163.com/song?id=450041229,The World Can Wait,Yal!X / Michael FK,1337
https://music.163.com/song?id=469116932,"Virtual Riot,PRXZM - In My Head（SaMZIng remix）",SaMZIng,1337
https://music.163.com/song?id=5171416,If I Could Be You (Radio Mix) - remix,DJ Dean,1337
https://music.163.com/song?id=33987429,Beautiful,Fwdslxsh / Tajan,1336
https://music.163.com/song?id=35737756,Home We'll Go (Take My Hand) (Michael Brun Remix),Walk off the Earth / Steve Aoki,1336
https://music.163.com/song?id=470759571,Sorry (prod. Swell),Kidbish,1336
https://music.163.com/song?id=37202460,Boom,Major Lazer / Ty Dolla $ign / WizKid / Kranium / MOTI,1335
https://music.163.com/song?id=480517593,Cover My Own,Old Sea Brigade,1335
https://music.163.com/song?id=515796231,Not Again,SoLonely,1335
https://music.163.com/song?id=516318016,Check It Out,Oh The Larceny,1335
https://music.163.com/song?id=862098862,Don't Hide,Mike Perry / Willemijn May,1334
https://music.163.com/song?id=28684025,Inclusion,RE: / リリィ,1334
https://music.163.com/song?id=556204186,A random cute draft,Quan Vo,1334
https://music.163.com/song?id=428423172,Conrad,SOHN,1334
https://music.163.com/song?id=33085008,I'll Reach You,Auryn,1334
https://music.163.com/song?id=26547432,F For You,Disclosure,1334
https://music.163.com/song?id=520277112,Lush,Au5 / Last Heroes / Holly Drummond,1334
https://music.163.com/song?id=1300745124,Anything,Alex Mattson / RØRY,1333
https://music.163.com/song?id=33638021,Passenger (Jai Wolf Remix),Royal / Jai Wolf,1333
https://music.163.com/song?id=460628518,Talk About Me,Justin Caruso / Victoria Zaro,1333
https://music.163.com/song?id=21615181,Drop It Like It's Hot - Instrumental,Snoop Dogg / Pharrell Williams,1333
https://music.163.com/song?id=33075109,Wildflower,Beach House,1333
https://music.163.com/song?id=37722921,Cold Out,Janine and the Mixtape,1333
https://music.163.com/song?id=567101163,Praise The Lord (Da Shine),A$AP Rocky / Skepta,1333
https://music.163.com/song?id=534540189,Kitty,Rich Brian,1332
https://music.163.com/song?id=33255974,Say My Name,Peking Duk / Benjamin Joseph,1332
https://music.163.com/song?id=487188010,oh hi,Hazy Nights,1332
https://music.163.com/song?id=507933243,Again,Noah Cyrus / XXXTENTACION,1332
https://music.163.com/song?id=32019370,Prison Riot,Flosstradamus / GTA / Lil Jon,1331
https://music.163.com/song?id=425295024,Order Of Hostility (Official Airforce 2016 Anthem),Angerfist / Radical Redemption,1331
https://music.163.com/song?id=1643530,The Recipe,Dr. Dre / Kendrick Lamar,1330
https://music.163.com/song?id=480768641,Embody Me (Instrumental),Novo Amor,1330
https://music.163.com/song?id=33378325,See You Again (DOAN Remix),DOAN / Wiz Khalifa / Jasmine Thompson,1329
https://music.163.com/song?id=531040753,Safari (Extended Mix),Hardwell / Jewelz & Sparks,1329
https://music.163.com/song?id=28832093,AnyTime (Extended Mix),Don Diablo,1329
https://music.163.com/song?id=544247597,Cold as Stone,Kaskade / Charlotte Lawrence,1329
https://music.163.com/song?id=534540219,Hide & Seek (Ruhde Remix),Ruhde / Steve Void / BEAUZ / Carly Paige,1328
https://music.163.com/song?id=2917617,Bodega Rose,Kesang Marstrand,1328
https://music.163.com/song?id=422790586,Johnny It's the Last Time,Raveena,1328
https://music.163.com/song?id=32235361,Air (Original Mix),Dzeko & Torres / Delaney,1328
https://music.163.com/song?id=1340520038,Limbo (Joe Stone Remix),Brooks / Zoe Moss,1328
https://music.163.com/song?id=28031116,For the First Time in Forever, Kristen Bell / Kristen Bell,1327
https://music.163.com/song?id=35345146,Heartbeat,Carrie Underwood,1327
https://music.163.com/song?id=442589129,IWASWAITINGINVAIN,depression,1327
https://music.163.com/song?id=451703735,Undone,Spaces / Sarah De Warren,1327
https://music.163.com/song?id=1322223907,I Found You,Benny Blanco / Calvin Harris,1327
https://music.163.com/song?id=1884954,Never Meant To Break Your Heart,Ramzi,1327
https://music.163.com/song?id=436487799,Virus,Excision,1327
https://music.163.com/song?id=439121940,CONCRETE DREAMS (prod. white shinobi & gin$eng),GRIGOR,1326
https://music.163.com/song?id=28975820,Nigga Who,The Beatangers,1326
https://music.163.com/song?id=1327168110,All Into Nothing,R3hab / Mokita,1325
https://music.163.com/song?id=555974039,Ball For Me,Post Malone / Nicki Minaj,1325
https://music.163.com/song?id=21730601,Set Down Your Glass,Snow Patrol,1325
https://music.163.com/song?id=28202036,Spicebomb (Original Mix),Ralvero,1324
https://music.163.com/song?id=563058283,Have It All,Elephante / Nevve,1324
https://music.163.com/song?id=17422851,We Did It!,Dora The Explorer,1323
https://music.163.com/song?id=33735742,darkness,Break / Fade,1323
https://music.163.com/song?id=28138127,One Life,Justin Bieber,1323
https://music.163.com/song?id=27969909,Voice,Pay money To my Pain / TAKA,1323
https://music.163.com/song?id=36019545,Always (Wave Racer Remix),Wave Racer / Panama,1323
https://music.163.com/song?id=35090548,Gonna Love Ya,Avicii / Alessandro Cavazza,1323
https://music.163.com/song?id=411491480,Siberian Overture,Henry Jackman,1323
https://music.163.com/song?id=536396243,Don't Stop Now,Ben Phipps / Sam DeRosa,1322
https://music.163.com/song?id=865909147,Stephanskiy-Knight,еяхат музыка,1322
https://music.163.com/song?id=518697010,Strangers,Sigrid,1321
https://music.163.com/song?id=443277275,Touching You Again,Hot Shade / Mike Perry / Jane XØ,1321
https://music.163.com/song?id=521418261,Won't Let You Down,MARC / Caroline Høier,1321
https://music.163.com/song?id=16580007,Waiting For An Invitation,Benji Hughes,1321
https://music.163.com/song?id=557505149,Focus,Allie X,1321
